Player Id,This week,Last week,End 2020,Ctry,First Name, Last Name,avg_pts,Total pts,Events played (divisor),points lost,points gained,Events played (actual),Week, Weekend date,
22071,1882,1878,1894,SRB,Igor,Milicic,-,-,40,-,-,5,23,6th June 2021,
22072,1882,1878,1894,FRA,Dimitri,Darnaud,-,-,40,-,-,22,23,6th June 2021,
22077,1882,1878,1894,KOR,Peter,Kang,-,-,40,-,-,1,23,6th June 2021,
22079,1882,1878,1894,BEL,Data,Protection(2),-,-,40,-,-,4,23,6th June 2021,
22082,1882,1878,1894,THA,Sangchai,Kaewcharoen,-,-,40,-,-,18,23,6th June 2021,
22083,1882,1878,1894,ITA,Andrea,Vercesi,-,-,40,-,-,6,23,6th June 2021,
22046,1882,1878,1894,USA,Chase,Parker,-,-,40,-,-,11,23,6th June 2021,
22047,1882,1878,1894,USA,Tyler,Raber,-,-,40,-,-,1,23,6th June 2021,
22041,1882,1878,1894,RSA,Dylan,O‘Leary,-,-,40,-,-,4,23,6th June 2021,
22042,1882,1878,1894,RSA,Jonathan,Waschefort,-,-,40,-,-,29,23,6th June 2021,
22043,1882,1878,1894,USA,Christopher,Crawford,-,-,40,-,-,5,23,6th June 2021,
22052,1882,1878,1894,ENG,Ryan,Fitzgerald,-,-,40,-,-,6,23,6th June 2021,
22053,1882,1878,1894,SUI,Yann,Pfeiffer,-,-,40,-,-,22,23,6th June 2021,
22055,1882,1878,1894,ITA,Luca,Bordogna,-,-,40,-,-,1,23,6th June 2021,
22059,1882,1878,1894,ITA,Lorenzo,Castelli(Am),-,-,40,-,-,9,23,6th June 2021,
22060,1882,1878,1894,FRA,Stanislas,Caturla,-,-,40,-,-,10,23,6th June 2021,
22061,1882,1878,1894,ITA,Riccardo,Cellerino,-,-,40,-,-,1,23,6th June 2021,
22062,1882,1878,1894,ITA,Stefano,CiapparelliAm),-,-,40,-,-,15,23,6th June 2021,
22064,1882,1878,1894,ITA,Pietro,Mongini,-,-,40,-,-,1,23,6th June 2021,
22065,1882,1878,1894,ITA,Giovanni,Manzoni(Am),-,-,40,-,-,3,23,6th June 2021,
22262,1882,1878,1894,CAN,Michael,Blair,-,-,40,-,-,2,23,6th June 2021,
22266,1882,1878,1894,GER,Jerome,Müller(Am),-,-,40,-,-,4,23,6th June 2021,
22269,1882,1878,1894,NED,Roelof,Rijnhout(Am),-,-,40,-,-,1,23,6th June 2021,
22271,1882,1878,1894,NED,Brayan,Schrage(Am),-,-,40,-,-,1,23,6th June 2021,
22274,1882,1878,1894,BEL,Alexander,van,-,-,40,-,-,2,23,6th June 2021,
22275,1882,1878,1894,CAN,Hugo,Bernard,-,-,40,-,-,21,23,6th June 2021,
22287,1882,1878,1894,ESP,Noel,Grau,-,-,40,-,-,1,23,6th June 2021,
22294,1882,1878,1894,ESP,Manuel,Ballesteros,-,-,40,-,-,1,23,6th June 2021,
22295,1882,1878,1894,JPN,Yuta,Kawakami,-,-,40,-,-,2,23,6th June 2021,
22298,1882,1878,1894,JPN,Taisei,Mochita,-,-,40,-,-,1,23,6th June 2021,
22299,1882,1878,1894,JPN,Hidefumi,Onoda,-,-,40,-,-,2,23,6th June 2021,
22301,1882,1878,1894,JPN,Miki,Yamaji,-,-,40,-,-,14,23,6th June 2021,
22303,1882,1878,1894,USA,Wyatt,Worthington,-,-,40,-,-,1,23,6th June 2021,
22308,1882,1878,1894,CAN,Brian,Jung,-,-,40,-,-,13,23,6th June 2021,
22309,1882,1878,1894,CAN,Scott,Secord,-,-,40,-,-,5,23,6th June 2021,
22312,1882,1878,1894,POL,Jakub,Dymecki,-,-,40,-,-,1,23,6th June 2021,
22313,1882,1878,1894,POL,Mikolaj,Kniaginin(Am),-,-,40,-,-,2,23,6th June 2021,
22314,1882,1878,1894,POL,Kamil,Nowak,-,-,40,-,-,1,23,6th June 2021,
22315,1882,1878,1894,POL,Andrzej,Wierzba,-,-,40,-,-,1,23,6th June 2021,
22317,1882,1878,1894,GER,Benedikt,Thalmayr(Am),-,-,40,-,-,11,23,6th June 2021,
22319,1882,1878,1894,POL,Jakub,Matuszek,-,-,40,-,-,1,23,6th June 2021,
22218,1882,1878,1894,JPN,Atsushi,Yuge,-,-,40,-,-,7,23,6th June 2021,
22220,1882,1878,1894,FRA,Clement,Charmasson(Am),-,-,40,-,-,1,23,6th June 2021,
22222,1882,1878,1894,IRL,Declan,Loftus,-,-,40,-,-,6,23,6th June 2021,
22236,1882,1878,1894,NED,Berry,Jole,-,-,40,-,-,21,23,6th June 2021,
22238,1882,1878,1894,GER,Dennis,Meyerrose,-,-,40,-,-,21,23,6th June 2021,
22249,1882,1878,1894,TPE,Hsiao,Hung,-,-,40,-,-,1,23,6th June 2021,
22185,1882,1878,1894,ENG,Robert,Batchelor,-,-,40,-,-,2,23,6th June 2021,
22191,1882,1878,1894,ENG,Mark,L,-,-,40,-,-,6,23,6th June 2021,
22199,1882,1878,1894,ENG,Max,Penney,-,-,40,-,-,7,23,6th June 2021,
22201,1882,1878,1894,ENG,William,Symons,-,-,40,-,-,2,23,6th June 2021,
22202,1882,1878,1894,ENG,Nicholas,Tibbetts,-,-,40,-,-,1,23,6th June 2021,
22206,1882,1878,1894,CAN,Devon,Schade,-,-,40,-,-,1,23,6th June 2021,
22207,1882,1878,1894,USA,Ashton,Van,-,-,40,-,-,6,23,6th June 2021,
22208,1882,1878,1894,SVK,Adam,Puchmelter,-,-,40,-,-,1,23,6th June 2021,
22209,1882,1878,1894,CZE,David,Siwy(Am),-,-,40,-,-,3,23,6th June 2021,
22229,1882,1878,1894,GER,Maximilian,Philipp,-,-,40,-,-,19,23,6th June 2021,
22254,1882,1878,1894,USA,Jake,Marriot,-,-,40,-,-,2,23,6th June 2021,
22367,1882,1878,1894,DEN,Mads,Andersen,-,-,40,-,-,5,23,6th June 2021,
22371,1882,1878,1894,DEN,Kasper,Hooge,-,-,40,-,-,1,23,6th June 2021,
22373,1882,1878,1894,DEN,Simon,Bukrinsky,-,-,40,-,-,14,23,6th June 2021,
22377,1882,1878,1894,DEN,Anders,Emil,-,-,40,-,-,7,23,6th June 2021,
22378,1882,1878,1894,SWE,Michael,Fossto,-,-,40,-,-,31,23,6th June 2021,
22380,1882,1878,1894,DEN,Gustav,Frimodt,-,-,40,-,-,2,23,6th June 2021,
22324,1882,1878,1894,NIR,Jamie,Fletcher(Am),-,-,40,-,-,1,23,6th June 2021,
22325,1882,1878,1894,IRL,Joe,Dillon,-,-,40,-,-,8,23,6th June 2021,
22327,1882,1878,1894,ENG,Daniel,Garner,-,-,40,-,-,1,23,6th June 2021,
22335,1882,1878,1894,GER,Benjamin,Frenzel,-,-,40,-,-,12,23,6th June 2021,
22342,1882,1878,1894,SWE,David,Lundgren(Am),-,-,40,-,-,11,23,6th June 2021,
22347,1882,1878,1894,ISL,Bjarki,Petursson,-,-,40,-,-,5,23,6th June 2021,
22352,1882,1878,1894,GER,Gregory,Wiggins,-,-,40,-,-,20,23,6th June 2021,
22353,1882,1878,1894,USA,Otto,Black,-,-,40,-,-,15,23,6th June 2021,
22354,1882,1878,1894,USA,Stewart,Jolly,-,-,40,-,-,1,23,6th June 2021,
22391,1882,1878,1894,DEN,Kristopher,Robert,-,-,40,-,-,3,23,6th June 2021,
22399,1882,1878,1894,DEN,Nikolaj,Puggaard,-,-,40,-,-,3,23,6th June 2021,
22401,1882,1878,1894,DEN,Rune,Rasmussen(Am),-,-,40,-,-,2,23,6th June 2021,
22402,1882,1878,1894,DEN,Kristoffer,Max,-,-,40,-,-,1,23,6th June 2021,
22410,1882,1878,1894,DEN,Mads,Langkilde,-,-,40,-,-,18,23,6th June 2021,
22411,1882,1878,1894,DEN,Malthe,Tandrup,-,-,40,-,-,9,23,6th June 2021,
22412,1882,1878,1894,DEN,Sebastian,Lohmann(Am),-,-,40,-,-,1,23,6th June 2021,
22413,1882,1878,1894,DEN,Emil,Lauritz,-,-,40,-,-,3,23,6th June 2021,
22414,1882,1878,1894,DEN,Mads,Roddik(Am),-,-,40,-,-,1,23,6th June 2021,
22416,1882,1878,1894,DEN,Frederik,Sejr,-,-,40,-,-,4,23,6th June 2021,
22422,1882,1878,1894,DEN,Jens,Christian,-,-,40,-,-,4,23,6th June 2021,
22426,1882,1878,1894,AUS,Alex,Brennan(Am),-,-,40,-,-,2,23,6th June 2021,
22429,1882,1878,,AUS,James,Hartley,-,-,40,-,-,2,23,6th June 2021,
22430,1882,1878,1894,AUS,Robbie,Miller(Am),-,-,40,-,-,1,23,6th June 2021,
22431,1882,1878,1894,AUS,Jack,Paisley,-,-,40,-,-,1,23,6th June 2021,
22434,1882,1878,1894,AUS,George,Worrall,-,-,40,-,-,13,23,6th June 2021,
22441,1882,1878,1894,SWE,Chaiwan,Eliasson,-,-,40,-,-,5,23,6th June 2021,
22445,1882,1878,1894,SWE,Anton,Mostrom,-,-,40,-,-,36,23,6th June 2021,
22446,1882,1878,1894,SWE,Lucas,Norman,-,-,40,-,-,21,23,6th June 2021,
22449,1882,1878,1894,FIN,Aleksi,Myllymaki,-,-,40,-,-,19,23,6th June 2021,
22461,1882,1878,1894,USA,Brett,White,-,-,40,-,-,3,23,6th June 2021,
22462,1882,1878,1894,ENG,Chris,Croucher,-,-,40,-,-,3,23,6th June 2021,
22605,1882,1878,1894,KSA,Abdul,Rahman,-,-,40,-,-,2,23,6th June 2021,
22606,1882,1878,1894,KSA,Saud,Al,-,-,40,-,-,8,23,6th June 2021,
22572,1882,1878,1894,FIN,Jonatan,Jolkkonen,-,-,40,-,-,3,23,6th June 2021,
22576,1882,1878,1894,WAL,Nick,Lofthouse,-,-,40,-,-,1,23,6th June 2021,
22581,1882,1878,1894,FIN,Christofer,Jusslin,-,-,40,-,-,1,23,6th June 2021,
22583,1882,1878,1894,FIN,Juho,Kurula(Am),-,-,40,-,-,1,23,6th June 2021,
22584,1882,1878,1894,FIN,Atte,Lansiluoto,-,-,40,-,-,1,23,6th June 2021,
22592,1882,1878,1894,FRA,Antoine,Auboin(Am),-,-,40,-,-,5,23,6th June 2021,
22472,1882,1878,1894,NOR,Markus,Braadlie,-,-,40,-,-,1,23,6th June 2021,
22473,1882,1878,1894,NOR,Sebastian,Eidaether,-,-,40,-,-,26,23,6th June 2021,
22474,1882,1878,1894,NOR,Fredrik,Fjaeraa(Am),-,-,40,-,-,1,23,6th June 2021,
22477,1882,1878,1894,NOR,Tomas,Helgo(Am),-,-,40,-,-,3,23,6th June 2021,
22478,1882,1878,1894,NOR,Kenneth,Andre,-,-,40,-,-,1,23,6th June 2021,
22483,1882,1878,1894,SWE,Marcus,Nelimarkka,-,-,40,-,-,1,23,6th June 2021,
22494,1882,1878,1894,MAS,Norazlee,Idris,-,-,40,-,-,5,23,6th June 2021,
22496,1882,1878,1894,ENG,Jack,Yule,-,-,40,-,-,13,23,6th June 2021,
22498,1882,1878,1894,ENG,Jamie,Bower,-,-,40,-,-,15,23,6th June 2021,
22510,1882,1878,,JPN,Aito,Inada,-,-,40,-,-,1,23,6th June 2021,
22511,1882,1878,1894,JPN,Wataru,Ishikawa(Am),-,-,40,-,-,6,23,6th June 2021,
22515,1882,1878,1894,ITA,Gregorio,Albrandi(Am),-,-,40,-,-,5,23,6th June 2021,
22516,1882,1878,1894,ITA,Alessandro,Aloi,-,-,40,-,-,20,23,6th June 2021,
22519,1882,1878,1894,ITA,Giovanni,Craviolo,-,-,40,-,-,25,23,6th June 2021,
22524,1882,1878,1894,ITA,Adalberto,Montini,-,-,40,-,-,10,23,6th June 2021,
22525,1882,1878,1894,ITA,Francesco,Santoni,-,-,40,-,-,1,23,6th June 2021,
22526,1882,1878,1894,ENG,Christopher,Blunden,-,-,40,-,-,5,23,6th June 2021,
22529,1882,1878,1894,ENG,Jack,Hayward,-,-,40,-,-,1,23,6th June 2021,
22531,1882,1878,1894,SWE,Johannes,Axell,-,-,40,-,-,32,23,6th June 2021,
22533,1882,1878,1894,SWE,Jonathan,Hammarsten(Am),-,-,40,-,-,1,23,6th June 2021,
22534,1882,1878,1894,SWE,Kristoffer,Larsson(Am),-,-,40,-,-,2,23,6th June 2021,
22535,1882,1878,1894,SWE,Vincent,Norrman(Am),-,-,40,-,-,4,23,6th June 2021,
22536,1882,1878,1894,SWE,William,Ostlund,-,-,40,-,-,24,23,6th June 2021,
22537,1882,1878,1894,SWE,Pontus,Samuelsson(Am),-,-,40,-,-,1,23,6th June 2021,
22538,1882,1878,1894,SWE,Rex,Harly,-,-,40,-,-,6,23,6th June 2021,
22540,1882,1878,1894,INA,Alfred,Raja,-,-,40,-,-,2,23,6th June 2021,
22542,1882,1878,1894,INA,Jonathan,Wijono(Am),-,-,40,-,-,3,23,6th June 2021,
22550,1882,1878,1894,CHN,Liu,Zehao,-,-,40,-,-,29,23,6th June 2021,
22552,1882,1878,1894,CAN,Brad,Curren,-,-,40,-,-,1,23,6th June 2021,
22556,1882,1878,1894,USA,John,Chaney,-,-,40,-,-,2,23,6th June 2021,
22558,1882,1878,1894,USA,Casey,Komline,-,-,40,-,-,10,23,6th June 2021,
22562,1882,1878,1894,KOR,Jaeil,Kim,-,-,40,-,-,12,23,6th June 2021,
22563,1882,1878,1894,KOR,Jaeseung,Kim,-,-,40,-,-,2,23,6th June 2021,
22566,1882,1878,1894,KOR,Yonghee,Park,-,-,40,-,-,3,23,6th June 2021,
23244,1882,1878,1894,DEN,Christoffer,Bring,-,-,40,-,-,2,23,6th June 2021,
23246,1882,1878,1894,KOR,Heehyun,Cha,-,-,40,-,-,15,23,6th June 2021,
23247,1882,1878,,KOR,Jaehun,Choi,-,-,40,-,-,2,23,6th June 2021,
23248,1882,1878,1894,KOR,Chanmin,Jung(Am),-,-,40,-,-,1,23,6th June 2021,
23254,1882,1878,1894,PNG,Joel,Buri(Am),-,-,40,-,-,1,23,6th June 2021,
23257,1882,1878,1894,AUS,Joe,Darcy,-,-,40,-,-,5,23,6th June 2021,
23260,1882,1878,1894,PNG,Cassie,Koma(Am),-,-,40,-,-,1,23,6th June 2021,
23264,1882,1878,1894,PNG,David,Tan(Am),-,-,40,-,-,1,23,6th June 2021,
23265,1882,1878,1894,PNG,Max,Tan(Am),-,-,40,-,-,1,23,6th June 2021,
23266,1882,1878,1894,IND,Rohan,Kathuria,-,-,40,-,-,9,23,6th June 2021,
23283,1882,1878,1894,SWE,Oscar,Granstrom,-,-,40,-,-,9,23,6th June 2021,
23278,1882,1878,1894,ENG,Riyaz,Ahmed,-,-,40,-,-,1,23,6th June 2021,
23274,1882,1878,1894,JPN,Daisuke,Iinuma,-,-,40,-,-,1,23,6th June 2021,
23275,1882,1878,1894,JPN,Keisuke,Ozaki,-,-,40,-,-,11,23,6th June 2021,
23271,1882,1878,1894,THA,Wutthipong,Seehapunt,-,-,40,-,-,13,23,6th June 2021,
23165,1882,1878,1894,ENG,Bobby,Keeble,-,-,40,-,-,5,23,6th June 2021,
23170,1882,1878,1894,ENG,Steve,Robins,-,-,40,-,-,15,23,6th June 2021,
23171,1882,1878,1894,ENG,Thomas,Robson,-,-,40,-,-,12,23,6th June 2021,
23172,1882,1878,1894,ENG,Patrick,Ruff,-,-,40,-,-,1,23,6th June 2021,
23173,1882,1878,1894,ENG,Mitchel,Sarling,-,-,40,-,-,10,23,6th June 2021,
23178,1882,1878,1894,ENG,Billy,Watson,-,-,40,-,-,1,23,6th June 2021,
23180,1882,1878,1894,ENG,Elliot,Bradley,-,-,40,-,-,4,23,6th June 2021,
23186,1882,1878,1894,JPN,Kenya,Nakayama,-,-,40,-,-,3,23,6th June 2021,
23187,1882,1878,1894,JPN,Atsushi,Ueda(Am),-,-,40,-,-,1,23,6th June 2021,
23188,1882,1878,1894,ENG,Ben,Brewster,-,-,40,-,-,4,23,6th June 2021,
23189,1882,1878,1894,HUN,James,Ashfield,-,-,40,-,-,10,23,6th June 2021,
23191,1882,1878,1894,GER,Dennis,Fuchs,-,-,40,-,-,19,23,6th June 2021,
23193,1882,1878,1894,ITA,Rene,Mussner,-,-,40,-,-,4,23,6th June 2021,
23196,1882,1878,1894,AUT,Timothy,Zwirner(Am),-,-,40,-,-,8,23,6th June 2021,
23197,1882,1878,,KOR,Jangho,Choi,-,-,40,-,-,3,23,6th June 2021,
23201,1882,1878,1894,UZB,Kanatbek,Kurbanaliev,-,-,40,-,-,2,23,6th June 2021,
23206,1882,1878,1894,TPE,Yi-tung,Chen,-,-,40,-,-,2,23,6th June 2021,
23208,1882,1878,1894,TPE,Huang,Chi,-,-,40,-,-,14,23,6th June 2021,
23209,1882,1878,1894,USA,Blake,Kennedy,-,-,40,-,-,2,23,6th June 2021,
23210,1882,1878,1894,CZE,David,Benak(Am),-,-,40,-,-,4,23,6th June 2021,
23212,1882,1878,1894,FRA,Mahatua,Berniere,-,-,40,-,-,4,23,6th June 2021,
23222,1882,1878,1894,USA,Landon,Michelson,-,-,40,-,-,3,23,6th June 2021,
23225,1882,1878,1894,USA,Andrew,Wilkinson(Feb1991),-,-,40,-,-,2,23,6th June 2021,
23226,1882,1878,1894,THA,Varuth,Khachonkittisakul(Am),-,-,40,-,-,1,23,6th June 2021,
23227,1882,1878,1894,RSA,Paul,Colditz,-,-,40,-,-,5,23,6th June 2021,
23229,1882,1878,1894,RSA,Jack,Duthie,-,-,40,-,-,30,23,6th June 2021,
23231,1882,1878,1894,THA,Phichaksn,Maichon(Am),-,-,40,-,-,1,23,6th June 2021,
23379,1882,1878,1894,THA,Trass,Jaengkit,-,-,40,-,-,3,23,6th June 2021,
23381,1882,1878,1894,THA,Napat,Paramacharoenroj,-,-,40,-,-,6,23,6th June 2021,
23382,1882,1878,1894,THA,Kittiphong,Phaithuncharoensuk(Am),-,-,40,-,-,1,23,6th June 2021,
23383,1882,1878,1894,THA,Wongsakorn,Pikunsawat,-,-,40,-,-,16,23,6th June 2021,
23384,1882,1878,1894,THA,Pawat,Prachoomsrisakul,-,-,40,-,-,2,23,6th June 2021,
23385,1882,1878,1894,THA,Pisitchai,Thippong,-,-,40,-,-,21,23,6th June 2021,
23387,1882,1878,1894,JPN,Kenshiro,Ikegami,-,-,40,-,-,14,23,6th June 2021,
23391,1882,1878,1894,GER,Nico,Lang(Am),-,-,40,-,-,1,23,6th June 2021,
23392,1882,1878,1894,GER,Florian,Moosmeier(Am),-,-,40,-,-,1,23,6th June 2021,
23393,1882,1878,1894,GER,Michael,Pfeifer,-,-,40,-,-,20,23,6th June 2021,
23396,1882,1878,1894,GER,Severin,Soller,-,-,40,-,-,8,23,6th June 2021,
23397,1882,1878,1894,AUT,Timo,Woll(Am),-,-,40,-,-,2,23,6th June 2021,
23398,1882,1878,1894,FRA,Arnaud,Basdevant,-,-,40,-,-,16,23,6th June 2021,
23402,1882,1878,1894,FRA,Paul,Corrado,-,-,40,-,-,1,23,6th June 2021,
23403,1882,1878,1894,NIR,Owen,Crooks(Am),-,-,40,-,-,11,23,6th June 2021,
23404,1882,1878,1894,IRL,Luke,Donnelly,-,-,40,-,-,16,23,6th June 2021,
23408,1882,1878,1894,FRA,Aymeric,Laussot(Am),-,-,40,-,-,1,23,6th June 2021,
23409,1882,1878,1894,FRA,Maxime,Louchet,-,-,40,-,-,3,23,6th June 2021,
23411,1882,1878,1894,FRA,Victor,Marchiset,-,-,40,-,-,18,23,6th June 2021,
23326,1882,1878,1894,JPN,Ryota,Nakao(Am),-,-,40,-,-,1,23,6th June 2021,
23327,1882,1878,1894,JPN,Ryuji,Nozawa(Am),-,-,40,-,-,1,23,6th June 2021,
23329,1882,1878,1894,JPN,Genki,Ootani(Am),-,-,40,-,-,1,23,6th June 2021,
23330,1882,1878,1894,JPN,Riou,Shimano,-,-,40,-,-,19,23,6th June 2021,
23331,1882,1878,1894,JPN,Kohei,Tsuda(Am),-,-,40,-,-,1,23,6th June 2021,
23332,1882,1878,1894,JPN,Kodai,Ueda(Am),-,-,40,-,-,2,23,6th June 2021,
23334,1882,1878,1894,THA,Thanapol,Apinyawuttikul(Am),-,-,40,-,-,1,23,6th June 2021,
23335,1882,1878,1894,THA,Chonjarern,Baramithana,-,-,40,-,-,1,23,6th June 2021,
23336,1882,1878,1894,THA,Chayodom,Chanjaruphong,-,-,40,-,-,13,23,6th June 2021,
23337,1882,1878,1894,THA,Chris,Chinnapongse,-,-,40,-,-,14,23,6th June 2021,
23338,1882,1878,1894,THA,Thanpisit,Omsin,-,-,40,-,-,15,23,6th June 2021,
23339,1882,1878,1894,THA,Bhurinat,Songpaiboon,-,-,40,-,-,16,23,6th June 2021,
23340,1882,1878,1894,THA,Thanakorn,Torsee(Am),-,-,40,-,-,7,23,6th June 2021,
23341,1882,1878,1894,THA,Ekpharit,Wu,-,-,40,-,-,4,23,6th June 2021,
23342,1882,1878,1894,ENG,Mark,Brailey,-,-,40,-,-,5,23,6th June 2021,
23344,1882,1878,1894,AUT,Claus,Jager(Am),-,-,40,-,-,1,23,6th June 2021,
23345,1882,1878,1894,AUT,Paul,Kamml(Am),-,-,40,-,-,4,23,6th June 2021,
23346,1882,1878,1894,AUT,Florian,Kepp,-,-,40,-,-,1,23,6th June 2021,
23348,1882,1878,1894,AUT,Christoph,Kuttnigg(Am),-,-,40,-,-,3,23,6th June 2021,
23349,1882,1878,1894,AUT,Carl,Mohr(Am),-,-,40,-,-,1,23,6th June 2021,
23352,1882,1878,1894,AUT,Felix,Schrott(Am),-,-,40,-,-,1,23,6th June 2021,
23357,1882,1878,1894,THA,Sorawich,Ampin,-,-,40,-,-,1,23,6th June 2021,
23369,1882,1878,1894,THA,Yuttavit,Srichumpol,-,-,40,-,-,1,23,6th June 2021,
23371,1882,1878,1894,ENG,Nicholas,Elmey,-,-,40,-,-,8,23,6th June 2021,
23373,1882,1878,1894,ENG,Luke,Fitzpatrick,-,-,40,-,-,1,23,6th June 2021,
23374,1882,1878,1894,ENG,Freddie,Price,-,-,40,-,-,12,23,6th June 2021,
23375,1882,1878,1894,ENG,Daniel,Smith,-,-,40,-,-,2,23,6th June 2021,
23133,1882,1878,1894,USA,Casey,Russell,-,-,40,-,-,1,23,6th June 2021,
23083,1882,1878,1894,AUS,Wade,Edwards(Am),-,-,40,-,-,2,23,6th June 2021,
23084,1882,1878,1894,AUS,Peter,Hall,-,-,40,-,-,1,23,6th June 2021,
23124,1882,1878,1894,USA,Andy,Kand(Am),-,-,40,-,-,2,23,6th June 2021,
23130,1882,1878,1894,KOR,In-kwon,Park,-,-,40,-,-,1,23,6th June 2021,
23153,1882,1878,1894,CHN,Tan,Peiyi,-,-,40,-,-,18,23,6th June 2021,
23154,1882,1878,1894,TUR,Berk,Celik(Am),-,-,40,-,-,2,23,6th June 2021,
23156,1882,1878,1894,GER,Nikolai,Schaffrath,-,-,40,-,-,1,23,6th June 2021,
23158,1882,1878,1894,ENG,Craig,Ainsley,-,-,40,-,-,2,23,6th June 2021,
23159,1882,1878,1894,SCO,Lawrence,Allan,-,-,40,-,-,12,23,6th June 2021,
23160,1882,1878,1894,ENG,Joe,Brooks,-,-,40,-,-,16,23,6th June 2021,
23161,1882,1878,1894,ENG,Robert,Burlison,-,-,40,-,-,15,23,6th June 2021,
23140,1882,1878,1894,USA,Trevor,Smith,-,-,40,-,-,6,23,6th June 2021,
23141,1882,1878,1894,RSA,Aubrey,Beckley,-,-,40,-,-,27,23,6th June 2021,
23143,1882,1878,1894,ZIM,Robson,Chinhoi,-,-,40,-,-,4,23,6th June 2021,
23146,1882,1878,1894,RSA,Teagan,Moore,-,-,40,-,-,7,23,6th June 2021,
23148,1882,1878,1894,RSA,Combrinck,Smit,-,-,40,-,-,17,23,6th June 2021,
23149,1882,1878,1894,AUS,Damon,Stephenson,-,-,40,-,-,4,23,6th June 2021,
23150,1882,1878,1585,RSA,Andrew,Van,-,-,40,-0.83,-,30,23,6th June 2021,
23151,1882,1878,1894,RSA,Danie,Van,-,-,40,-,-,3,23,6th June 2021,
23076,1882,1878,1894,ENG,Jordan,Loft,-,-,40,-,-,9,23,6th June 2021,
23077,1882,1878,1894,MAR,Semlali,Mohamed(Am),-,-,40,-,-,2,23,6th June 2021,
23078,1882,1878,1894,IND,Lakshya,Dev,-,-,40,-,-,6,23,6th June 2021,
23113,1882,1878,1894,USA,Stewart,Hagestad(Am),-,-,40,-,-,1,23,6th June 2021,
23116,1882,1878,1894,JPN,Seishi,Matsuda(Am),-,-,40,-,-,1,23,6th June 2021,
23119,1882,1878,1894,MAS,Jaydon,Pang,-,-,40,-,-,9,23,6th June 2021,
23120,1882,1878,1894,MAS,Sazanur,Iman,-,-,40,-,-,1,23,6th June 2021,
23121,1882,1878,1894,KOR,Dongmin,Cho,-,-,40,-,-,1,23,6th June 2021,
23063,1882,1878,1894,ENG,Taylor,Carter,-,-,40,-,-,16,23,6th June 2021,
23067,1882,1878,1894,MAR,Amine,,-,-,40,-,-,7,23,6th June 2021,
23069,1882,1878,1894,WAL,Toby,Hunt,-,-,40,-,-,2,23,6th June 2021,
23070,1882,1878,1894,SWE,Oliver,Jacobsson(July1997),-,-,40,-,-,18,23,6th June 2021,
23015,1882,1878,1848,USA,David,Denlinger,-,-,40,-0.07,-,12,23,6th June 2021,
23058,1882,1878,1894,NZL,Matt,McLean(Dec1995)(Am),-,-,40,-,-,1,23,6th June 2021,
23086,1882,1878,1894,AUS,Angus,Porter,-,-,40,-,-,1,23,6th June 2021,
23088,1882,1878,1894,MAS,Mohammed,Fakhrul,-,-,40,-,-,9,23,6th June 2021,
23089,1882,1878,1894,JPN,Yuki,Kajimura,-,-,40,-,-,3,23,6th June 2021,
23090,1882,1878,1894,MAS,Muhammed,Talha,-,-,40,-,-,2,23,6th June 2021,
23093,1882,1878,1894,MAR,Mehdi,El,-,-,40,-,-,7,23,6th June 2021,
23094,1882,1878,1894,USA,Chris,Nido,-,-,40,-,-,4,23,6th June 2021,
23098,1882,1878,1894,KEN,Sujan,Shah,-,-,40,-,-,1,23,6th June 2021,
23103,1882,1878,1894,USA,Richard,Casko,-,-,40,-,-,3,23,6th June 2021,
22997,1882,1878,1894,ENG,Joe,Kelly,-,-,40,-,-,6,23,6th June 2021,
22998,1882,1878,1894,HUN,Matyas,Baldauf,-,-,40,-,-,19,23,6th June 2021,
23018,1882,1878,1894,MAS,Yong,Sherng,-,-,40,-,-,9,23,6th June 2021,
23023,1882,1878,1894,SWE,Felix,Alnefelt,-,-,40,-,-,7,23,6th June 2021,
23026,1882,1878,1894,SWE,Anton,Ericsson,-,-,40,-,-,1,23,6th June 2021,
23027,1882,1878,1894,SWE,Rasmus,Holmberg,-,-,40,-,-,35,23,6th June 2021,
23028,1882,1878,1894,SWE,Markus,Lindgren(Am),-,-,40,-,-,2,23,6th June 2021,
23033,1882,1878,1894,AUS,Jimmy,Edge,-,-,40,-,-,3,23,6th June 2021,
23035,1882,1878,1894,AUS,Vernon,Gunson,-,-,40,-,-,2,23,6th June 2021,
23044,1882,1878,1894,KOR,Younghyun,Kim,-,-,40,-,-,3,23,6th June 2021,
23046,1882,1878,1894,LTU,Juozapas,Budrikis,-,-,40,-,-,3,23,6th June 2021,
23050,1882,1878,1894,USA,Peter,Creighton,-,-,40,-,-,17,23,6th June 2021,
23052,1882,1878,1894,ARG,Leonardo,Ledesma,-,-,40,-,-,1,23,6th June 2021,
23053,1882,1878,1894,USA,John,Partridge,-,-,40,-,-,1,23,6th June 2021,
22983,1882,1878,1894,USA,Rohan,Ramnath,-,-,40,-,-,14,23,6th June 2021,
22991,1882,1878,1894,ISL,Andri,Bjornsson,-,-,40,-,-,20,23,6th June 2021,
22993,1882,1878,1894,SWE,Gustav,Salander,-,-,40,-,-,30,23,6th June 2021,
23001,1882,1878,1894,FRA,Alexandre,Freche,-,-,40,-,-,10,23,6th June 2021,
23003,1882,1878,1894,FRA,Raphael,Ginouves,-,-,40,-,-,19,23,6th June 2021,
